date,value
2026-03-18,1.788733
2026-03-23,1.756033
2026-03-24,1.761048
2026-03-25,1.772624
2026-03-26,1.771326
2026-03-30,1.764213
2026-03-31,1.772913
2026-04-01,1.783329
2026-04-06,1.775211
2026-04-07,1.776652
2026-04-10,1.791087
2026-04-13,1.78923
2026-04-14,1.797286
2026-04-16,1.801101
2026-04-20,1.800884
2026-04-21,1.799988
2026-04-22,1.79533
2026-04-23,1.792728
2026-04-24,1.79085
2026-04-27,1.791586
2026-04-28,1.789441
2026-04-30,1.78403
2026-05-04,1.786925
2026-05-05,1.783485
2026-05-06,1.791036
2026-05-07,1.79611
2026-05-08,1.79288
2026-05-11,1.793097
2026-05-12,1.78892
2026-05-14,1.783415
2026-05-15,1.77575
2026-05-18,1.766551
2026-05-19,1.767358
2026-05-21,1.771367
2026-05-22,1.772714
2026-05-25,1.773129
2026-05-26,1.778066
2026-05-28,1.779183
2026-05-29,1.78658
2026-06-01,1.787083
2026-06-02,1.787853
2026-06-03,1.785514
2026-06-04,1.784309
2026-06-05,1.787258
2026-06-19,1.790128
2026-06-22,1.790377
2026-06-23,1.78817
2026-06-24,1.789441
2026-06-25,1.796997
2026-06-26,1.798405
2026-06-29,1.796939
2026-06-30,1.799565
2026-07-01,1.796228
2026-07-02,1.790417
2026-07-03,1.790557
