date,value
2026-03-18,1.095031
2026-03-23,1.077402
2026-03-24,1.084448
2026-03-25,1.105641
2026-03-26,1.097078
2026-03-30,1.080867
2026-03-31,1.094753
2026-04-01,1.091253
2026-04-06,1.08841
2026-04-07,1.094599
2026-04-10,1.111472
2026-04-13,1.103517
2026-04-14,1.105077
2026-04-16,1.118973
2026-04-20,1.109921
2026-04-21,1.111137
2026-04-22,1.106288
2026-04-23,1.104792
2026-04-24,1.097653
2026-04-27,1.096798
2026-04-28,1.088626
2026-04-30,1.092422
2026-05-04,1.102741
2026-05-05,1.096871
2026-05-06,1.100806
2026-05-07,1.117361
2026-05-08,1.106067
2026-05-11,1.110361
2026-05-12,1.114954
2026-05-14,1.119943
2026-05-15,1.116554
2026-05-18,1.11176
2026-05-19,1.104552
2026-05-21,1.101462
2026-05-22,1.105016
2026-05-25,1.107935
2026-05-26,1.099289
2026-05-28,1.085119
2026-05-29,1.07856
2026-06-01,1.079375
2026-06-02,1.095911
2026-06-03,1.101795
2026-06-04,1.101191
2026-06-05,1.105226
2026-06-19,1.137384
2026-06-22,1.125623
2026-06-23,1.134357
2026-06-24,1.110999
2026-06-25,1.113866
2026-06-26,1.112516
2026-06-29,1.122726
2026-06-30,1.109397
2026-07-01,1.115316
2026-07-02,1.116037
2026-07-03,1.124798
2026-07-06,1.13112
2026-07-07,1.134091
2026-07-08,1.13697
2026-07-09,1.125767
2026-07-10,1.133658
2026-07-13,1.129032
2026-07-14,1.128046
2026-07-15,1.136794
2026-07-16,1.140204
2026-07-17,1.149158
2026-07-20,1.155688
2026-07-21,1.148341
2026-07-22,1.141541
2026-07-23,1.144597
2026-07-24,1.142634
2026-07-27,1.146823
2026-07-29,1.145841
2026-07-30,1.128058
2026-07-31,1.117616
2026-08-03,1.133008
2026-08-04,1.128661
2026-08-05,1.124724
2026-08-06,1.127051
2026-08-07,1.125366
2026-08-10,1.124098
2026-08-12,1.137672
2026-08-13,1.134426
2026-08-14,1.132392
2026-08-17,1.133489
