date,value
2026-05-15,1.0728
2026-05-18,1.0724
2026-05-19,1.0709
2026-05-20,1.0711
2026-05-21,1.0717
2026-05-22,1.0718
2026-05-25,1.0722
2026-05-26,1.073
2026-05-28,1.0739
2026-05-29,1.0759
2026-06-01,1.0764
2026-06-02,1.0769
2026-06-03,1.0765
2026-06-04,1.0764
2026-06-05,1.077
2026-06-19,1.0913
2026-06-22,1.0913
2026-06-23,1.0905
2026-06-24,1.0902
2026-06-25,1.0918
2026-06-26,1.0917
2026-06-29,1.0921
2026-06-30,1.0924
2026-07-01,1.0912
2026-07-02,1.0915
2026-07-03,1.0918
2026-07-06,1.0924
2026-07-07,1.093
2026-07-08,1.0922
2026-07-09,1.0888
2026-07-10,1.0908
2026-07-13,1.0896
2026-07-14,1.0871
2026-07-15,1.0887
2026-07-16,1.0888
2026-07-17,1.0882
2026-07-20,1.0872
2026-07-21,1.0875
2026-07-22,1.0868
2026-07-23,1.0861
2026-07-24,1.0841
2026-07-27,1.0858
2026-07-28,1.0875
2026-07-29,1.0875
2026-07-30,1.0866
2026-07-31,1.0873
2026-08-03,1.089
2026-08-04,1.0899
2026-08-05,1.0921
2026-08-06,1.0926
2026-08-07,1.0927
2026-08-10,1.0949
2026-08-11,1.0948
2026-08-12,1.0951
2026-08-13,1.0961
2026-08-14,1.0967
2026-08-17,1.0969
