date,value
2026-05-15,0.9757
2026-05-18,0.9741
2026-05-19,0.9702
2026-05-20,0.9689
2026-05-21,0.9722
2026-05-22,0.9695
2026-05-25,0.9771
2026-05-26,0.9738
2026-05-28,0.9782
2026-05-29,0.9807
2026-06-01,0.9812
2026-06-02,0.9816
2026-06-03,0.9817
2026-06-04,0.981
2026-06-05,0.9808
2026-06-19,1.0157
2026-06-22,1.0158
2026-06-23,1.0149
2026-06-24,1.0128
2026-06-25,1.0158
2026-06-26,1.0175
2026-06-29,1.0168
2026-06-30,1.0174
2026-07-01,1.0122
2026-07-02,1.0134
2026-07-03,1.0119
2026-07-06,1.0126
2026-07-07,1.0134
2026-07-08,1.0123
2026-07-09,1.0063
