date,value
2026-03-18,0.982717
2026-03-19,0.977335
2026-03-23,0.958716
2026-03-24,0.965166
2026-03-25,0.983041
2026-03-26,0.974217
2026-03-29,0.972661
2026-03-30,0.956608
2026-03-31,0.969609
2026-04-01,0.976862
2026-04-06,0.969583
2026-04-07,0.971192
2026-04-08,0.991208
2026-04-12,0.991205
2026-04-13,0.983567
2026-04-14,0.978087
2026-04-15,0.9849
2026-04-16,0.986411
2026-04-19,0.976842
2026-04-20,0.979047
2026-04-21,0.980312
2026-04-22,0.975502
2026-04-23,0.974826
2026-04-26,0.968663
2026-04-27,0.962037
2026-04-28,0.957159
2026-04-29,0.963662
2026-05-03,0.95287
2026-05-04,0.967051
2026-05-05,0.960643
2026-05-06,0.968838
2026-05-07,0.979027
2026-05-10,0.969107
2026-05-11,0.972147
2026-05-12,0.970731
2026-05-14,0.979418
2026-05-15,0.972226
2026-05-19,0.961163
2026-05-20,0.960432
2026-05-21,0.963193
2026-05-24,0.969637
2026-05-25,0.976111
2026-05-26,0.971713
2026-05-28,0.957004
2026-05-29,0.946198
2026-06-01,0.948569
2026-06-02,0.961583
2026-06-03,0.965781
2026-06-04,0.961785
2026-06-18,0.993267
2026-06-22,0.980425
2026-06-23,0.99063
2026-06-24,0.974296
2026-06-25,0.98289
