date,value
2026-03-19,2.224096
2026-03-23,2.194484
2026-03-24,2.198644
2026-03-25,2.213251
2026-03-26,2.21099
2026-03-27,2.202768
2026-03-30,2.202974
2026-03-31,2.212468
2026-04-01,2.226773
2026-04-06,2.21642
2026-04-07,2.217855
2026-04-08,2.233923
2026-04-10,2.238487
2026-04-13,2.235284
2026-04-14,2.245854
2026-04-15,2.254467
2026-04-16,2.252632
2026-04-17,2.245772
2026-04-20,2.251768
2026-04-21,2.250219
2026-04-22,2.243618
2026-04-23,2.240577
2026-04-24,2.237735
2026-04-27,2.238618
2026-04-28,2.235514
2026-04-29,2.236414
2026-04-30,2.2292
2026-05-04,2.232671
2026-05-05,2.22665
2026-05-06,2.237567
2026-05-07,2.24544
2026-05-08,2.241332
2026-05-11,2.240811
2026-05-12,2.234864
2026-05-13,2.229412
2026-05-15,2.214854
2026-05-18,2.200218
2026-05-19,2.20221
2026-05-20,2.196508
2026-05-21,2.206201
2026-05-22,2.209459
2026-05-25,2.208773
2026-05-28,2.216729
2026-05-29,2.225074
2026-06-01,2.226837
2026-06-02,2.227536
2026-06-03,2.225413
2026-06-04,2.223859
2026-06-05,2.22423
2026-06-19,2.231579
2026-06-22,2.230796
2026-06-23,2.22724
2026-06-24,2.231092
2026-06-25,2.240551
2026-06-26,2.243685
2026-06-29,2.242826
2026-06-30,2.245562
2026-07-01,2.238345
2026-07-02,2.230692
2026-07-03,2.230544
2026-07-06,2.233108
2026-07-07,2.231556
2026-07-08,2.224614
2026-07-09,2.221776
2026-07-10,2.22721
2026-07-13,2.220642
2026-07-14,2.21277
2026-07-15,2.209064
2026-07-16,2.212555
2026-07-17,2.212667
2026-07-20,2.207323
2026-07-21,2.203775
2026-07-22,2.201413
2026-07-23,2.194122
2026-07-24,2.185418
2026-07-27,2.194423
2026-07-28,2.193198
2026-07-29,2.195408
2026-07-30,2.177203
2026-07-31,2.182498
2026-08-03,2.1788
2026-08-04,2.181182
2026-08-05,2.190174
2026-08-06,2.192533
2026-08-07,2.188261
2026-08-10,2.191479
2026-08-11,2.183238
2026-08-12,2.18611
2026-08-13,2.18731
2026-08-14,2.189895
2026-08-17,2.189604
2026-08-18,2.178496
2026-08-19,2.179699
2026-08-20,2.190088
2026-08-24,2.182588
2026-08-25,2.182643
2026-08-26,2.187969
2026-08-27,2.187415
