date,value
2026-03-19,217.964
2026-03-23,213.0749
2026-03-24,215.5929
2026-03-25,213.8888
2026-03-26,215.8423
2026-03-27,213.8
2026-03-30,210.3159
2026-03-31,208.7293
2026-04-01,211.1577
2026-04-06,213.6871
2026-04-08,215.2393
2026-04-10,222.1708
2026-04-13,223.9373
2026-04-14,223.2071
2026-04-15,226.698
2026-04-16,228.114
2026-04-17,228.9924
2026-04-20,231.5891
2026-04-21,231.7695
2026-04-22,231.9132
2026-04-23,230.9377
2026-04-24,230.7236
2026-04-27,230.4755
2026-04-28,231.7011
2026-04-29,230.6804
2026-04-30,229.9541
2026-05-04,230.7052
2026-05-05,233.111
2026-05-06,233.2825
2026-05-07,236.4141
2026-05-08,237.7531
2026-05-11,237.6333
2026-05-12,238.1084
2026-05-13,236.77232026-05-18,237.0616
2026-05-19,237.7797
2026-05-20,236.5767
2026-05-21,236.6474
2026-05-22,238.2762
2026-05-25,240.5898
2026-05-28,241.677
2026-05-29,241.0193
2026-06-01,243.5082
2026-06-02,243.505
2026-06-03,243.3172
2026-06-04,243.2219
2026-06-05,242.4717
2026-06-19,241.1071
2026-06-23,242.4572
2026-06-25,238.2443
2026-06-26,237.2748
2026-06-29,237.0806
2026-06-30,238.7545
2026-07-01,240.6973
2026-07-02,240.8602
2026-07-03,243.2363
2026-07-07,242.9189
2026-07-08,242.8879
2026-07-09,240.9227
2026-07-10,242.255
2026-07-13,243.3966
2026-07-14,243.2922
2026-07-15,243.206
2026-07-16,244.1142
2026-07-17,243.1089
2026-07-20,240.9613
2026-07-21,241.0502
2026-07-22,241.1025
2026-07-23,242.6509
2026-07-24,239.7977
2026-07-27,239.3085
2026-07-28,240.9255
