date,value
2026-03-19,93.2326
2026-03-23,91.4009
2026-03-24,91.9655
2026-03-25,93.8236
2026-03-26,92.9108
2026-03-27,92.7395
2026-03-30,91.1478
2026-03-31,92.4032
2026-04-01,93.1697
2026-04-06,92.3833
2026-04-07,92.5443
2026-04-08,94.6271
2026-04-10,94.7482
2026-04-13,94.0585
2026-04-14,93.4282
2026-04-15,94.1967
2026-04-16,94.2301
2026-04-17,93.2408
2026-04-20,93.4915
2026-04-21,93.5273
2026-04-22,93.0799
2026-04-23,93.0351
2026-04-24,92.4164
2026-04-27,91.7656
2026-04-28,91.2407
2026-04-29,91.9839
2026-04-30,90.8381
2026-05-04,92.5176
2026-05-05,91.8368
2026-05-06,92.8965
2026-05-07,93.9246
2026-05-08,92.7964
2026-05-11,93.1886
2026-05-12,93.0719
2026-05-13,92.934
2026-05-15,93.3901
2026-05-18,92.8649
2026-05-19,92.1742
2026-05-20,92.1467
