date,value
2026-05-18,100.0
2026-05-19,99.9764
2026-05-20,99.3635
2026-05-21,100.6224
2026-05-22,100.1066
2026-05-25,101.3331
2026-05-28,102.0276
2026-05-29,102.1578
2026-06-01,102.8712
2026-06-02,102.9209
2026-06-03,103.9993
2026-06-04,103.4432
2026-06-05,103.4398
2026-06-19,104.5238
2026-06-23,104.4928
2026-06-24,102.6491
2026-06-25,103.3282
2026-06-26,103.9669
2026-06-29,103.3714
2026-06-30,103.7085
2026-07-01,104.7249
2026-07-02,104.8449
2026-07-03,104.2675
2026-07-07,104.5959
2026-07-08,103.8194
2026-07-09,102.5254
2026-07-10,104.5396
2026-07-13,104.8975
2026-07-14,104.6107
2026-07-15,105.1379
2026-07-16,104.4363
2026-07-17,104.3957
2026-07-20,103.4261
2026-07-21,103.63
2026-07-22,104.088
2026-07-23,104.3205
2026-07-24,102.5811
2026-07-27,103.5821
2026-07-28,103.1346
2026-07-29,103.5836
2026-07-30,102.8444
2026-07-31,103.879
2026-08-03,104.1836
2026-08-04,105.51
2026-08-05,107.0815
2026-08-06,108.03
2026-08-07,107.3276
2026-08-10,108.1683
2026-08-11,107.9578
2026-08-12,107.8702
2026-08-13,108.2252
2026-08-14,108.5231
2026-08-17,108.5423
2026-08-18,108.6335
2026-08-19,106.9873
2026-08-20,106.8623
2026-08-24,106.6216
2026-08-25,106.3258
2026-08-26,106.799
2026-08-27,106.8897
2026-08-28,107.1795
2026-09-01,107.291
2026-09-02,105.5279
2026-09-03,105.8152
2026-09-04,107.057
