date,value
2026-03-19,213.0
2026-03-23,212.1
2026-03-24,211.02
2026-03-25,215.55
2026-03-26,214.06
2026-03-27,213.61
2026-03-30,213.63
2026-03-31,214.56
2026-04-01,214.2
2026-04-06,212.7
2026-04-07,213.89
2026-04-08,216.64
2026-04-10,219.35
2026-04-13,222.03
2026-04-14,220.2
2026-04-15,223.2
2026-04-16,220.43
2026-04-17,218.7
2026-04-20,219.32
2026-04-21,217.71
2026-04-22,217.97
2026-04-23,218.57
2026-04-24,218.33
2026-04-27,218.95
2026-04-28,216.44
2026-04-29,220.26
2026-04-30,218.31
2026-05-04,225.08
2026-05-05,224.95
2026-05-06,230.81
2026-05-07,231.83
2026-05-08,228.67
2026-05-11,230.06
2026-05-12,231.23
2026-05-13,229.2
2026-05-15,233.67
2026-05-18,232.65
2026-05-19,230.77
2026-05-20,231.1
2026-05-21,233.21
2026-05-22,233.16
2026-05-25,234.44
2026-05-26,229.72
2026-05-28,227.57
2026-05-29,219.95
2026-06-01,224.37
2026-06-02,233.52
2026-06-03,239.86
2026-06-04,235.45
2026-06-05,236.9
2026-06-19,244.57
2026-06-22,236.44
2026-06-23,243.14
2026-06-24,234.36
2026-06-25,240.73
2026-06-26,238.75
2026-06-29,240.82
2026-06-30,239.55
2026-07-01,241.72
2026-07-02,242.69
2026-07-03,243.7
2026-07-06,241.5
2026-07-07,246.39
2026-07-08,249.63
2026-07-09,252.4
2026-07-10,255.08
2026-07-13,254.94
2026-07-14,255.57
2026-07-15,257.38
2026-07-16,256.61
2026-07-17,259.08
2026-07-20,264.08
2026-07-21,260.24
2026-07-22,254.65
2026-07-23,253.79
2026-07-24,255.67
2026-07-27,257.05
2026-07-28,255.97
2026-07-29,256.32
2026-07-30,252.13
