date,value
2026-05-14,66.6698
2026-05-15,66.9858
2026-05-18,66.4492
2026-05-19,66.5974
2026-05-20,66.4693
2026-05-21,66.7292
2026-05-22,67.4272
2026-05-25,67.169
2026-05-26,67.9315
2026-05-28,68.1241
2026-05-29,67.8167
2026-06-01,67.4266
2026-06-02,67.4601
2026-06-03,67.0921
2026-06-04,67.2206
2026-06-18,68.9131
2026-06-19,69.1194
2026-06-22,69.5091
2026-06-23,69.7684
2026-06-24,69.7384
2026-06-25,69.6683
2026-06-26,69.6622
2026-06-29,69.324
2026-06-30,69.5209
2026-07-01,69.8412
2026-07-02,69.9809
2026-07-03,69.9148
2026-07-06,70.3949
2026-07-07,70.2079
2026-07-08,68.9164
2026-07-09,69.934
2026-07-10,70.4654
2026-07-13,70.075
2026-07-14,69.4361
2026-07-15,69.662
2026-07-16,69.2917
2026-07-17,69.6241
2026-07-20,69.4584
2026-07-21,69.778
2026-07-22,68.9377
2026-07-23,68.6537
2026-07-24,68.5512
2026-07-27,69.6928
2026-07-28,69.3897
2026-07-29,69.9091
