date,value
2026-05-14,1.0898
2026-05-15,1.0901
2026-05-18,1.0903
2026-05-19,1.0902
2026-05-20,1.0901
2026-05-21,1.0902
2026-05-22,1.0904
2026-05-25,1.0905
2026-05-26,1.0908
2026-05-28,1.091
2026-05-29,1.0913
2026-06-01,1.0914
2026-06-02,1.0915
2026-06-03,1.0917
2026-06-04,1.0918
2026-06-18,1.0936
2026-06-19,1.094
2026-06-22,1.0941
2026-06-23,1.0942
2026-06-24,1.0943
2026-06-25,1.0944
2026-06-26,1.0947
2026-06-29,1.0949
2026-06-30,1.0951
2026-07-01,1.0952
2026-07-02,1.0953
2026-07-03,1.0956
2026-07-06,1.0958
2026-07-07,1.096
2026-07-08,1.0961
2026-07-09,1.0962
2026-07-10,1.0965
2026-07-13,1.0966
2026-07-14,1.0968
2026-07-15,1.0969
2026-07-16,1.0971
2026-07-17,1.0974
2026-07-20,1.0975
