date,value
2026-05-14,1.0011
2026-05-15,0.9968
2026-05-18,0.9944
2026-05-19,0.9926
2026-05-20,0.9924
2026-05-21,0.9942
2026-05-22,0.9951
2026-05-25,0.995
2026-05-26,0.9985
2026-05-28,0.9994
2026-05-29,1.0017
2026-06-01,1.001
2026-06-02,1.0017
2026-06-03,0.9986
2026-06-04,0.9971
2026-06-18,0.995
2026-06-19,0.9941
2026-06-22,0.992
2026-06-23,0.992
2026-06-24,0.9902
2026-06-25,0.9922
2026-06-26,0.9937
2026-06-29,0.9937
2026-06-30,0.9939
2026-07-01,0.9917
2026-07-02,0.9924
2026-07-03,0.9939
2026-07-06,0.9939
2026-07-07,0.9943
2026-07-08,0.993
2026-07-09,0.9908
2026-07-10,0.9926
2026-07-13,0.9913
2026-07-14,0.9904
2026-07-15,0.9911
2026-07-16,0.9923
2026-07-17,0.9919
2026-07-20,0.9913
2026-07-21,0.9912
2026-07-22,0.9898
2026-07-23,0.989
2026-07-24,0.9882
2026-07-27,0.9913
2026-07-28,0.9911
2026-07-29,0.9922
2026-07-30,0.9934
2026-07-31,0.9953
2026-08-03,0.9954
2026-08-04,0.9963
