date,value
2026-03-18,1.168821
2026-03-19,1.169121
2026-03-23,1.169306
2026-03-24,1.169364
2026-03-25,1.169464
2026-03-26,1.169611
2026-03-27,1.169913
2026-03-30,1.170048
2026-03-31,1.170192
2026-04-01,1.170659
2026-04-06,1.170893
2026-04-07,1.170965
2026-04-08,1.171298
2026-04-10,1.171687
2026-04-13,1.171746
2026-04-14,1.171912
2026-04-15,1.172057
2026-04-16,1.172213
2026-04-20,1.172664
2026-04-21,1.172856
2026-04-22,1.172943
2026-04-23,1.173045
2026-04-24,1.173297
2026-04-27,1.173474
2026-04-28,1.173609
2026-04-29,1.173722
2026-04-30,1.173873
2026-05-04,1.174063
2026-05-05,1.174119
2026-05-06,1.173963
2026-05-07,1.173979
2026-05-08,1.174244
2026-05-11,1.174406
2026-05-12,1.174186
2026-05-14,1.174462
2026-05-15,1.174684
2026-05-18,1.174977
2026-05-19,1.175046
2026-05-20,1.175126
2026-05-21,1.175086
2026-05-22,1.175299
2026-05-25,1.175368
2026-05-26,1.175598
2026-05-28,1.175758
2026-05-29,1.176007
2026-06-01,1.176099
2026-06-02,1.176262
2026-06-03,1.176417
2026-06-04,1.176567
2026-06-18,1.178462
2026-06-19,1.178718
2026-06-22,1.178825
2026-06-23,1.178961
2026-06-24,1.179074
2026-06-25,1.179248
2026-06-26,1.179512
2026-06-29,1.179723
2026-06-30,1.179865
2026-07-01,1.180045
2026-07-02,1.180143
2026-07-03,1.180387
2026-07-06,1.180559
2026-07-07,1.180695
2026-07-08,1.180824
2026-07-09,1.180907
2026-07-10,1.181136
2026-07-13,1.181282
2026-07-14,1.181585
2026-07-15,1.181716
2026-07-16,1.181858
2026-07-17,1.182122
2026-07-20,1.182328
2026-07-21,1.182473
2026-07-22,1.182618
2026-07-23,1.182758
2026-07-24,1.183019
2026-07-27,1.183303
2026-07-28,1.183452
2026-07-29,1.183583
2026-07-30,1.183714
2026-07-31,1.183942
2026-08-03,1.184261
2026-08-04,1.184399
2026-08-05,1.184569
