date,value
2026-03-18,1.466639
2026-03-19,1.466731
2026-03-23,1.467088
2026-03-24,1.467178
2026-03-25,1.467267
2026-03-26,1.467357
2026-03-27,1.467448
2026-03-30,1.467695
2026-03-31,1.467785
2026-04-01,1.46788
2026-04-06,1.468331
2026-04-07,1.468425
2026-04-08,1.468518
2026-04-10,1.468705
2026-04-13,1.468986
2026-04-14,1.46908
2026-04-15,1.469174
2026-04-16,1.469267
2026-04-17,1.469361
2026-04-20,1.469643
2026-04-21,1.469736
2026-04-22,1.46983
2026-04-23,1.469924
2026-04-24,1.470018
2026-04-27,1.4703
2026-04-28,1.470394
2026-04-29,1.470485
2026-04-30,1.470573
