date,value
2026-03-18,2.048416
2026-03-19,2.040464
2026-03-23,2.032108
2026-03-24,2.030015
2026-03-25,2.031143
2026-03-26,2.037961
2026-03-27,2.038709
2026-03-30,2.042142
2026-03-31,2.044773
2026-04-01,2.049228
2026-04-06,2.052582
2026-04-07,2.05228
2026-04-08,2.065868
2026-04-10,2.066959
2026-04-13,2.06329
2026-04-14,2.069515
2026-04-15,2.068051
2026-04-16,2.068456
2026-04-17,2.067396
2026-04-20,2.070005
2026-04-21,2.071415
2026-04-22,2.069595
2026-04-23,2.065444
2026-04-24,2.059808
2026-04-27,2.0599
2026-04-28,2.054531
2026-04-29,2.023478
2026-04-30,2.053173
2026-05-04,2.046015
2026-05-05,2.022629
2026-05-06,2.015178
2026-05-07,2.024256
2026-05-08,2.027421
2026-05-11,2.023929
2026-05-12,2.018015
2026-05-14,2.00552
2026-05-15,2.00172
