date,value
2026-03-19,1.14272
2026-03-23,1.139074
2026-03-24,1.145569
2026-03-25,1.147791
2026-03-26,1.149209
2026-03-27,1.149483
2026-03-30,1.149398
2026-04-01,1.151796
2026-04-06,1.152948
2026-04-07,1.153449
2026-04-08,1.156143
2026-04-10,1.156347
2026-04-13,1.156273
2026-04-14,1.157012
2026-04-16,1.157308
2026-04-17,1.157379
2026-04-20,1.158243
2026-04-21,1.158186
2026-04-22,1.157523
2026-04-23,1.157275
2026-04-24,1.155224
2026-04-27,1.153343
2026-04-28,1.153279
2026-04-29,1.152711
2026-04-30,1.151047
2026-05-04,1.150991
2026-05-05,1.146055
2026-05-06,1.143702
2026-05-07,1.14734
2026-05-08,1.147872
2026-05-11,1.147525
2026-05-12,1.145015
2026-05-13,1.142342
2026-05-15,1.13998
2026-05-18,1.140053
2026-05-19,1.140232
2026-05-21,1.140487
2026-05-22,1.140581
2026-05-25,1.140913
2026-05-26,1.141507
2026-05-28,1.132024
2026-06-01,1.147623
2026-06-02,1.120522
2026-06-03,1.120344
2026-06-04,1.119278
2026-06-05,1.11967
2026-06-19,1.142545
2026-06-22,1.142843
2026-06-23,1.141618
2026-06-24,1.140889
2026-06-25,1.143048
2026-06-26,1.143061
2026-06-29,1.143291
2026-06-30,1.143456
2026-07-01,1.141228
2026-07-02,1.141515
2026-07-03,1.141402
2026-07-06,1.141941
2026-07-07,1.142645
2026-07-08,1.141717
2026-07-09,1.137595
2026-07-10,1.139008
2026-07-13,1.138265
2026-07-14,1.133928
2026-07-15,1.1351
2026-07-16,1.135071
2026-07-17,1.134007
2026-07-20,1.132854
2026-07-21,1.132379
2026-07-22,1.131017
2026-07-24,1.128416
2026-07-27,1.12972
2026-07-28,1.131722
2026-07-29,1.132695
2026-07-30,1.130822
2026-07-31,1.131451
2026-08-03,1.133192
2026-08-04,1.135192
2026-08-05,1.138155
2026-08-06,1.138844
2026-08-07,1.138771
2026-08-10,1.14067
2026-08-11,1.140658
2026-08-12,1.141014
2026-08-13,1.141681
2026-08-14,1.142234
2026-08-17,1.142603
2026-08-18,1.142615
2026-08-19,1.142252
