date,value
2026-05-15,1.0033
2026-05-18,0.9916
2026-05-19,0.9885
2026-05-20,0.9877
2026-05-21,0.9913
2026-05-22,0.9969
2026-05-25,1.0044
2026-05-26,1.0003
2026-05-28,0.9823
2026-05-29,0.9718
2026-06-01,0.9779
2026-06-02,0.9958
2026-06-03,1.0054
2026-06-04,1.0008
2026-06-18,1.0197
2026-06-19,1.0126
2026-06-22,1.0005
2026-06-23,1.007
2026-06-24,0.984
2026-06-25,0.9862
2026-06-26,0.9821
2026-06-29,0.9891
2026-06-30,0.9744
2026-07-01,0.9781
2026-07-02,0.9871
2026-07-03,1.0018
2026-07-06,1.0149
2026-07-07,1.0147
2026-07-08,1.0139
2026-07-09,1.0019
2026-07-10,1.0137
2026-07-13,1.008
2026-07-14,1.0077
2026-07-15,1.0129
2026-07-16,1.024
2026-07-17,1.0345
2026-07-20,1.0416
2026-07-21,1.0421
2026-07-22,1.0366
2026-07-23,1.0363
2026-07-24,1.0343
