date,value
2026-05-15,139.90894
2026-05-18,139.411685
2026-05-19,138.99396
2026-05-20,138.967581
2026-05-21,139.382867
2026-05-22,139.78225
2026-05-25,140.39872
2026-05-26,139.803321
2026-05-28,138.54942
2026-05-29,137.2561
2026-06-01,137.69886
2026-06-02,138.736405
2026-06-03,139.496803
2026-06-04,139.011363
2026-06-18,143.797899
2026-06-19,143.602193
2026-06-22,142.417717
2026-06-23,142.967189
2026-06-24,141.308605
2026-06-25,142.450455
2026-06-26,142.377682
2026-06-29,143.213137
2026-06-30,141.925843
2026-07-01,141.946836
2026-07-02,142.832762
2026-07-03,143.795415
2026-07-06,144.568126
2026-07-07,144.775868
2026-07-08,144.755423
2026-07-09,143.568469
2026-07-10,144.654466
2026-07-13,144.314983
2026-07-14,143.792281
2026-07-15,144.563481
2026-07-16,145.260227
2026-07-17,146.120463
2026-07-20,146.111776
2026-07-21,145.227208
2026-07-22,145.019225
2026-07-23,144.989451
2026-07-24,144.607379
2026-07-27,144.990742
2026-07-28,145.276054
2026-07-29,145.951342
2026-07-30,145.19159
2026-07-31,145.041551
2026-08-03,145.718633
2026-08-04,145.640609
2026-08-05,145.810907
