date,value
2026-05-15,101.991811
2026-05-18,101.884982
2026-05-19,101.647459
2026-05-20,101.606167
2026-05-21,101.653233
2026-05-22,101.743585
2026-05-25,101.673962
2026-05-26,101.676069
2026-05-28,101.630254
2026-05-29,101.689292
2026-06-01,101.738341
2026-06-02,101.89754
2026-06-03,101.750639
2026-06-04,101.686825
2026-06-18,103.433973
2026-06-19,103.36327
2026-06-22,103.429251
2026-06-23,103.296231
2026-06-24,103.030328
2026-06-25,103.204466
2026-06-26,103.141009
2026-06-29,103.272355
2026-06-30,103.244732
2026-07-01,102.985169
2026-07-02,102.922615
2026-07-03,103.15588
2026-07-06,103.460833
2026-07-07,103.179287
2026-07-08,103.092221
2026-07-09,102.516876
2026-07-10,102.731165
2026-07-13,102.56684
2026-07-14,102.230915
2026-07-15,102.469994
2026-07-16,102.532314
2026-07-17,102.499036
2026-07-20,102.507941
2026-07-21,102.571032
2026-07-22,102.498273
2026-07-23,102.388042
